id,artist,title,cover_hash,alt_text,confidence,review_triggers,needs_review,approved,created_at,updated_at,confidence_explanation
69bc3c6d-c4e3-4603-96e0-23258c9b7fd7,Seahawks,Time Enough For Love,0001100010001110011011000110010110011111011111111111011011110110,"Two individuals stand on a nighttime rooftop terrace with string lights, city skyscrapers in the background.",1,,f,t,2026-06-30 17:42:49.835,2026-07-12 23:36:28.959,
2af12c67-c043-4872-b3fc-fce4d1c1fc47,Andy Bell,Pinball Wanderer,0000111111111111011110011011100110011101011110110111100101111011,Three overlapping figures in vibrant rainbow-colored athletic wear stand against a bright background with neon light streaks.,1,,f,t,2026-06-30 17:40:50.837,2026-07-12 23:36:28.959,
56bd1145-1bb4-4c35-b0bd-978305b68f12,Horse Jumper of Love,Disaster Trick,0101100101111001101101101001011110101101001111010110110111001101,Black background with white line art of a spiky cloud shape floats above a leaping dog and a robed figure holding a bird.,1,,f,t,2026-06-30 18:14:39.019,2026-07-12 23:36:28.959,
a87a5437-7478-4fe9-b632-2150849f33a7,M(h)aol,Attachment Styles,0110111101101101111011001010111011000110111010101010100110111000,Abstract art of a blurred human figure in water in light blue against blended red and turquoise background hues.,0,"[""ambiguous main visual element"", ""highly abstract artwork""]",f,t,2026-06-30 20:54:26.574,2026-07-08 14:57:15.688,
b86a131d-5490-41f9-9655-20f67096bc80,Spirit Possession,Of The Sign...,1100001011110101001101000001101000101010001011000010011001001000,Surreal abstract image of a red winged figure on a red ground receiving a golden substance from a figure in a red rocky cliff.,0,"[""ambiguous main visual element"", ""highly abstract artwork"", ""unclear visual focus""]",f,t,2026-06-30 21:05:43.971,2026-07-11 18:18:34.62,Very abstract image with figure and details hard to distinguish. The focus of the image is also hard to identify.
689c9179-a407-4e79-9776-b4d763735164,"The Reds, Pinks & Purples","Murder, Oral Sex And Cigarettes / Build Love / Dull Panic & Sunday Gloom ",0100001101001110000111000011000100100011000011101001100011010001,"Within a blue border: a brown, angled facade with large, curtained windows, foliage to its left, and a blue building behind it.",1,,f,t,2026-06-30 21:09:56.268,2026-07-12 23:36:28.959,
a5f1c19d-259e-40b1-81a8-5fbc82574679,Guided By Voices,Nowhere To Go But Up,0011111100101111011011100010011001011001000010110000011111010101,"Man in white athletic wear performing a discus throw, with a group of onlookers behind him under a clear blue sky.",0,,f,t,2026-06-30 21:07:57.037,2026-07-12 23:36:28.959,
f8d2b1f0-3be3-41a3-8fe3-141823a5bf47,The Necks,Travel,1100111011110001110010110100101101100001110000010110001101100011,"Dark teal textured background with scattered bright yellow arrow-shaped forms;  text on top reads ""The Necks"" and ""Travel"".",1,,f,t,2026-07-01 01:29:39.499,2026-07-12 23:36:28.959,
74432114-5da3-4b33-a10d-0a7e8d8f2bfc,Hailu Mergia,Pioneer Works Swing (Live),1001100011010000111001001101010011110010001100010111000110010000,"Circular orange-black portrait of a person's face centered at bottom; artist name in large letters, centered; album title on top.",0,"[""cannot read text confidently""]",f,t,2026-06-30 21:17:56.203,2026-07-12 23:21:26.148,
32f6aaa3-a40a-46a6-92b4-adbd6a72539b,I.P.A.,Grimsta,0001011011000110010011010001110010100010000000000001001001110001,"Abstract geometric patterns of red, black, and white pixelated squares forming overlapping shapes. Text of album and artist names.",1,,f,t,2026-06-30 21:18:44.045,2026-07-12 23:36:28.959,
98cf8b29-e11e-43ea-8370-627f49f964e4,Animal Hospital,Shelf Life,1100110111001001110011011010110110110110110101000111011001111011,Painting of a forest at dusk with tall trees against an orange and blue sky.,1,,f,t,2026-06-30 21:18:20.621,2026-07-12 23:36:28.959,
ac7b8d6d-6c8a-43b0-89a3-2b019a44dc90,Various Artists,Volcanic Tongue - A Time​-​Travelling Evangelist​’​s Guide to Late 20th Century Underground Music,1001011010010001000001000010010001011100010100001101000111011001,"Hand holding a cassette emitting smoke in red. Dark gray background. White vertical text on the right, ""VOLCANIC TONGUE"".",1,,f,t,2026-06-30 16:16:34.232,2026-07-12 23:36:28.959,
ce068b8e-3630-448e-92f6-3851ba5134f1,Black Duck,Black Duck,1010000010100010011100001101100111001000011101001011110110001100,Two black duck sculptures on a blue-to-pink gradient background. Multicolored text spelling album title on top and bottom.,1,,f,t,2026-06-30 23:35:25.665,2026-07-12 23:36:28.959,
63b23db3-a2e5-43b4-b6f1-27cfa760b115,SUNN O))),Evil Chuck b/w Ron G. Warrior,0001000000011001000010110000111100000111000000110010001101100011,Grainy concert photo of a band performing on stage under spotlights with audience members raising hands; image on black with text,1,,f,t,2026-06-30 21:29:23.634,2026-07-12 23:36:28.959,
1b0948b7-aa90-4dd7-a2b5-9c4810318d48,Anjimile,The King,1111100100101111011001110110011011010010111000100110011000010001,Orange record sleeve with a large black silhouette in a textured dotted coat on a solid orange background,1,,f,t,2026-06-30 21:27:54.371,2026-07-12 23:36:28.959,
a6bd9e90-e540-4680-986c-277b10f595bf,Kamaal Williams,Sting,1000100101001001111001111000101110000010100100111000111110001100,"Black-and-white photo of a person in a dark jacket, wide-brimmed hat, and patterned scarf stand against a tiger-striped fabric.",1,,f,t,2026-06-30 21:37:57.332,2026-07-12 23:36:28.959,
79cdccc0-e182-4f42-a478-89227340b43f,Altın Gün,Aşk,0000011100010111000001110000011101001001010010010110101100100111,Six individuals stand on a bridge surrounded by dense green foliage; they wear varied casual attire.,1,,f,t,2026-06-30 21:37:34.693,2026-07-12 23:36:28.959,
610123d8-abca-4853-bb69-cd24517cc80f,Lael Neale,Star Eaters Delight,0100010101010001011110010110100101100101011000010011000100110011,Black-and-white photo of a person with long hair against a bright background; grainy texture and dotted patterns overlay one eye.,1,,f,t,2026-06-30 23:30:53.133,2026-07-12 23:36:28.959,
169979cf-d013-4b71-a126-79c273517b24,Robyn Hitchcock,Life After Infinity,0000011100000110000011000001100100011011000011000010011100000011,A fish holding a pink and red rose against a solid blue background; cursive text reads 'Robyn Hitchcock' and 'Life After Infinity',1,,f,t,2026-07-01 00:12:50.498,2026-07-12 23:36:28.959,
a706cdd4-9142-4f2c-811d-8950015f6c17,Rahill,Flowers At Your Feet,0000010000000110000011000001100000011100000011000010110000010100,"A child sits on a light pink quilted bed, half wrapped in a white towel with a pink towel around their head; green walls in back",1,,f,t,2026-07-01 00:15:22.956,2026-07-12 23:36:28.959,
a664ffdb-fd6e-45e9-865e-692ff5d27152,Steve Lehman & Orchestre National de Jazz,Ex Machina,0001100111001001111000001110000011100000011100011011000000011110,"Ink-and-color line drawing with swirling red, blue, green, and orange strokes on off-white background.",0,"[""highly abstract artwork""]",f,t,2026-06-30 21:33:52.252,2026-07-08 14:57:15.688,Abstract design
38e48653-1977-401a-bc3e-ea32b9e7c5bb,Buck Meek,Haunted Mountain,0100111101011001101101000101110001111100101101101011110000110001,"Shirtless person lying against a grey textured rock, with arms crossed over their face; one arm extends behind the head.",1,,f,t,2026-06-30 21:42:55.55,2026-07-12 23:36:28.959,
22fcc7c1-c34e-41d7-9b7f-0c47b8e0eeec,Loraine James,2013-2015,1011001001110010001100010011001011100001111110011100110010001100,Photograph of a person holding multiple stuffed teddy bears against a white wall with blue square patterns.,1,,f,t,2026-07-01 00:22:09.576,2026-07-12 23:36:28.959,
0521a430-f744-4d5f-80ee-611a6e59e304,Dj.Mc,Relentless EP,0100110000101010001001100110010000010010000000111000001001011000,"three men gathered around a red table with drink glasses and a DJ controller; man in center looks at camera, others look down",1,,f,t,2026-07-01 01:01:02.726,2026-07-12 23:36:28.959,
0d457652-98e9-4233-b33f-44cfa4874ee3,RarelyAlways,WORK,0100110111001001110100011100000101000001100011001000110011001000,A man in profile wears a light blue blazer over a dark shirt on a dark background with warm tones. Album and artist name on top.,1,,f,t,2026-07-01 01:05:26.03,2026-07-12 23:36:28.959,
e94d7f37-1ab2-43a8-a119-8d9615b9378d,Truth Club,Running From the Chase,1001000010100100110111111001011000110111000010111010010000100000,Four individuals lie on their backs against a dark background floating in water.,0,"[""unclear visual focus""]",f,t,2026-06-30 21:46:39.057,2026-07-08 14:57:15.688,Did not mention that the individuals were floating in water.
65ac3f6c-72b0-45bd-a0f9-cac2c22955bc,Hal Lambert and Mitchell Mobley,The A-Z of Bullshit,0100100011001110010010000101100001110110111001100100110001001000,Small square frame with a bald man in a white tank top holding a glass with palm trees in back. Yellow cover with text around.,1,,f,t,2026-06-30 21:50:15.016,2026-07-12 23:36:28.959,
466db4f0-168f-49b5-8d12-c2ac6067ff34,Genevieve Artadi,Forever Forever,1101110011011000000010110001111000011110000111100001111110101011,Partial portrait of a person with a blonde bob and bangs wearing a floral headpiece of red and blue flowers.,1,,f,t,2026-07-01 01:06:32.939,2026-07-12 23:36:28.959,
6f42add8-9cbe-4795-a6f4-a639674ae547,Parannoul,After the Magic,0000000000000000001000010010000100100110101001111011001100011010,"Bright, overexposed winter scene with snow-covered ground and bare trees lining a paved path. Lone figure walks toward the viewer.",1,,f,t,2026-07-01 01:10:58.865,2026-07-12 23:36:28.959,
e26a77a1-53df-4e6b-b833-01b71187ce5d,Faten Kanaan,Afterpoem,0010010100001110001100110011000100001110001100101110010111000101,Repetitive vertical green brush strokes in varying shades against a white background.,1,,f,t,2026-07-01 01:19:12.376,2026-07-12 23:36:28.959,
fb46b285-6c8f-48c7-999c-6cd8656be355,Kraków Loves Adana,Oceanflower,0100011101111000011100011111000100111000100110101011001110100001,Painting of brown-haired person submerged in rippling blue water against an orange sky. Pink and blue flowers emerge before them.,1,,f,t,2026-07-01 01:28:08.683,2026-07-12 23:36:28.959,
8e33c273-0cca-49c0-95de-e7f856f2860a,ENTREZ VOUS,Sham Trial,1110011011100110110101101000111010001000111001101111011010100110,"Black ""ENTREZ VOUS"" at the top. four monochrome hand-drawn pillows arranged in a 2x2 grid in the center.",1,,f,t,2026-07-01 01:21:06.374,2026-07-12 23:36:28.959,
b2a6910e-e5f0-4c28-8e1b-efa34e7c8f79,Darius Jones,fLuXkit Vancouver (i̶t̶s̶ suite but sacred),1101010010010110010101010011001100110011001010011010111010101110,"A geometric pattern of overlapping circular shapes in vivid red, blue, yellow, and green tones arranged in a uniform grid.",1,,f,t,2026-06-30 21:56:13.405,2026-07-06 10:40:10.708,
c5e2f535-2ad3-48ef-bf45-1fe3e65de94a,The Replacements,Tim (Let It Bleed Edition),0101111110110110101110111010101110110111001011100010111100101101,"4 people in a band; one kneels near a drum set with equipment, another holds an acoustic guitar, and two others sit nearby.",1,,f,t,2026-06-30 22:01:58.513,2026-07-12 23:36:28.959,
391ff1d9-1a43-4b04-adb4-186f4880d203,Jalen Ngonda,Come Around and Love Me,1000011001101010000110011011110001101100011001101110101011000010,Person in a bucket hat embracing another individual. Text at top left displays “Jalen Ngonda” and “Come Around and Love Me”,1,,f,t,2026-06-30 22:06:13.896,2026-07-12 23:36:28.959,
7986935c-cee2-437e-ac4d-bbea5057250d,King Krule,Space Heavy,0100111100100011010011010100110100001110100101101010010010010001,Surreal art with a white boat-like shape on reddish-brown water under a purple-red sky with a small purple circle in the top left.,0,"[""ambiguous main visual element"", ""complex image with mixed media"", ""highly abstract artwork"", ""unclear visual focus""]",f,t,2026-06-30 22:02:47.378,2026-07-08 14:57:15.688,
82bd175b-2c53-4297-8ecb-289dcbded399,Minru,Liminality,1010110001001100000011111001111000011100100001011001011100011001,"Seated person with long hair in red lighting against a black background. Gold ""MINRU LIMINALITY"" overlays the image.",1,,f,t,2026-07-01 01:27:26.017,2026-07-12 23:36:28.959,
da573214-3e45-4044-8d35-a476df8dde96,Prison,Upstate,0000000100000001001100110011011100011111000011110000100100010011,Gray silhouette of tall tower-like figure being pushed by smaller person on a background of green fields and white fence.,1,,f,t,2026-06-30 22:15:36.272,2026-07-12 23:36:28.959,
86b47013-7a96-4594-afc6-b4737770827b,Half Japanese,Jump Into Love,1001001010110101110101100101001101011011001111000010011011100000,Collage of cartoon rabbit-like figures with expressive faces and limbs rendered in bold black outlines over striped earthy tones,1,,f,t,2026-06-30 22:50:33.019,2026-07-12 23:36:28.959,
55f52a6c-211a-438b-a7a9-fbc5b05d13f7,Kristin Hersh,Clear Pond Road,1011100010111010101110000110110001001101110000011100000011110000,"A black-and-white vinyl record illustration with textured lines like grooves with a central white circle having a red ""66"" logo.",1,,f,t,2026-06-30 22:13:16.488,2026-07-12 23:36:28.959,
80e08cc1-c27c-4e91-9635-ec8b8850ed5f,The Go! Team,The Get Up Sequences (Part 1),1100011000010110000101100001010101110001011010010100100101001101,"Wavy teal, orange, and pink stripes against a blue background. “GET UP SEQUENCES PART ONE. THE GO! TEAM” on alternate stripes.",1,,f,t,2026-07-01 01:40:39.354,2026-07-12 23:36:28.959,
a9908181-491a-41fa-8f27-aedb34600ae5,Tacoma Park,Singles: 2020-2022,0111010011001000110100101100111010000110110011000111000000111000,Collage of hands reaching towards food. Bordered by pink and black triangles.,0,"[""highly abstract artwork""]",f,t,2026-06-30 22:14:10.677,2026-07-08 14:57:15.688,Abstract collage.
6114ff23-e46d-4b39-aa05-51b68a224c93,Various Artists,Great Jewish Music: Burt Bacharach,0001101100001101000011000000110011000100000011010010010011110100,Close-up photograph of a man in a black tuxedo with an extended arm against a dark background; lower text reads album title.,1,,f,t,2026-07-01 01:36:48.148,2026-07-13 00:00:18.92,
33274077-a1e3-43f3-b733-2982eceadf94,P.G. Six,Murmurs & Whispers,1000100110011110100101101010100010110110100100101011001001000110,"Child-like painting of a  two-story orange and gray house with trees; above are a small chess rook, red circle, and harp symbol.",0,"[""ambiguous main visual element""]",f,t,2026-06-30 22:25:25.956,2026-07-12 23:21:26.148,"Said that the image contains a ""anchor"" but it was actually a ""chess rook""."
4b1c3b51-8f4d-49f7-aa36-40aa9054398c,Pharoah Sanders,Pharoah,0001010101011101010100010010000100101001010100010001100100001001,"Bare tree branches in dark purple against a white background, framed by a solid maroon border. Text ""PHAROAH"" & ""PHAROAH SANDERS"".",1,,f,t,2026-06-30 22:18:10.003,2026-07-12 23:36:28.959,
1deba5b5-eab6-4430-8998-a631b08c309e,Ty Segall & Emmett Kelly,Live at Worship,1100000011000000001010000000000000000000000000001000001000000011,Solid pink background; smiley face icon in bottom left corner; artist names in top left corner; album title in bottom right corner,1,,f,t,2026-07-01 01:30:00.77,2026-07-12 23:36:28.959,
8541f5d7-862f-4eea-bf86-e2a4036f333a,Kris Davis,Diatom Ribbons Live At The Village Vanguard,0100100111100101011001010101110110011101110001001010110000110011,Overlapping dark blue-green triangular shapes interspersed with red triangular shapes.,0,"[""highly abstract artwork""]",f,t,2026-06-30 22:26:21.929,2026-07-08 14:57:15.688,Obscure image composition.
e9a9e0e7-6436-4e93-92af-e0284e48dba8,The Cowboys,Sultan of Squat,1100011010010011001000010110010101100111001001111000111011001100,Diamond-shaped orange background with black border; a baseball player in a striped uniform swings a bat.,1,,f,t,2026-06-30 22:38:19.403,2026-07-12 23:36:28.959,
cff79d23-a9fc-4099-8fee-fb3e3efe5d11,Hilario Durán and his Latin Jazz Big Band,Cry Me a River,0001111100000111000010110111110110110101001101110110000111100000,"A man stands on a stone fortress overlooking water under a cloudy sky, with a grass land and seagull flying nearby.",1,,f,t,2026-06-30 22:34:21.552,2026-07-12 23:36:28.959,
135f02c3-cfce-4157-8c1b-a35db00677b6,OVENS,OVENS,0000000010010010001000001001001011110100110101001111000010101100,"Bold black ""OVENS"" text appears in the middle. Below, a monochrome photograph of a large crowd gathered around a central structure",1,,f,t,2026-07-01 01:55:41.735,2026-07-12 23:36:28.959,
5d034cd9-2322-431e-a122-16e98ce2e9e4,Leland Whitty,Anyhow,1100011011000110111011001110110001111000011110000111100000111010,A monochrome green-tinged photograph shows a person running across a road flanked by trees. Artist and album name around the photo,1,,f,t,2026-07-01 02:02:19.704,2026-07-12 23:36:28.959,
4399e723-69ea-4d8c-bb50-e61e6b6b5de0,Lamin Fofana,Unsettling Scores,1010000000000000111100001101110011001100110011000000000011000100,"An earthy-toned ground with textured terrain beneath a warm orange sky, partially overlaid by a semi-transparent brown square.",1,,f,t,2026-07-01 02:08:48.778,2026-07-12 23:36:28.959,
ab5a7f76-cc57-499c-a749-daac0ba95d4b,Les Imprimes,Reverie,0101000001101001001111000001110000001110111000001111000000101110,"A person, with face replaced by the cloudy sky background, has red hair and red sweater with white dots.",1,,f,t,2026-06-30 22:46:26.655,2026-07-12 23:36:28.959,
df93f736-6259-4a8e-8423-7a940dad314a,High Pulp,Days In The Desert,0011001011111000110011001100110011001110110011100001101110111001,"Abstract art with layered brown and black horizontal bands; down, a yellow-orange-red color gradient water-like.",0,"[""highly abstract artwork""]",f,t,2026-06-30 22:40:17.954,2026-07-12 23:21:26.148,Image is highly abstract and elements can hardly be associated with anything real.
cadc4eac-8323-45eb-9686-9340c8d0e297,Son Rompe Pera,Chimborazo,1100010011010100110100001010010011000100111000101010011011110000,"Five people pose before a textured blue wall, with two seated on stools and three standing.",1,,f,t,2026-06-30 22:42:36.36,2026-07-12 23:36:28.959,
deb62a7e-2482-4c5f-a482-9cdbd20b44a3,Agnes Obel,Myopia,0001100000110000000111000001111000011101000111100000011011000110,Close-up portrait of short haired woman on a dark background with screen-like light on her face.,1,,f,t,2026-06-30 22:45:25.003,2026-07-12 23:36:28.959,
001175a4-9378-4036-8a4c-adbb7ff440d4,Akriza & Mah Ze Tar,"Where Are You, Now",0001110100011111001111110011101101001111000101100000111100001111,A grand stone temple with an ornate archway under a large light-blue moon; two people play instruments and three dance.,1,,f,t,2026-06-30 22:44:51.371,2026-07-12 23:36:28.959,
a0c2225b-2d98-4fa9-ac38-4cb8bb1c043c,Grian Chatten,Chaos For The Fly,0001001000010010000100110001001100110011010100100111100111011001,"Shirtless male figure with arms stretched against a blue background, white vertical streaks running down the image.",1,,f,t,2026-06-30 22:49:47.329,2026-07-12 23:36:28.959,
2e1d6cf6-950e-44cb-8197-2aace67f6e81,Anna St. Louis,In The Air,0011011001111001111011100011111001110110111011001101101000101111,A person with short light brown hair rests their head on an arm before blurred green foliage in soft-focus.,1,,f,t,2026-06-30 22:59:22.054,2026-07-12 23:36:28.959,
c0a47717-96b1-4dd1-a9f3-ca983035b7cf,Marc Ribot's Ceramic Dog,Connection ,0110110001110100110110001100110111110011100100101001001110010011,Geometric frame of red and green glowing spherical shapes connected by dark rods encloses a gingerbread man drawing.,1,,f,t,2026-06-30 22:57:56.455,2026-07-12 23:36:28.959,
540601f0-69dc-4231-95bf-a88c40191c9d,Martin Frawley,The Wannabe,1100110001000100011010110011001110000111000000110001001100010011,One child in a light-colored shirt reaches upward toward another person against a muted background.,1,,f,t,2026-06-30 22:56:19.492,2026-07-12 23:36:28.959,
da783a58-3514-4f57-98fa-28562789cb6b,Duval Timothy,Meeting With A Judas Tree,1101100011101001110010011111000011110000111101001011011011110110,Close-up photograph of a textured tree trunk with pink flower clusters growing directly from its bark against a pale blue sky,1,,f,t,2026-07-01 02:02:43.043,2026-07-12 23:36:28.959,
1ee2a6bd-ced4-4a93-98d9-a169e59c00bd,Matthew J. Rolin,Passing,0000011011101000111010001110100011100000111011001111110010110000,Photograph with cream bordering shows a twilight sky with sun rays radiating from the horizon above dark trees.,1,,f,t,2026-07-01 02:43:10.282,2026-07-12 23:36:28.959,
5ed8c425-58c4-44bb-9546-db126907b38c,Gunn Truscinski Nace,Glass Band,0011010111001001110010101001101111001010001100100010000000000011,"Scattered hand-drawn scribbles in red, green, blue, yellow, and purple on an off-white background.",0,"[""ambiguous main visual element""]",f,t,2026-06-30 23:12:15.244,2026-07-12 23:21:26.148,
9b2cefb9-b274-4a16-856e-b2f09f829ed8,Arthur Russell,Picture of Bunny Rabbit,1001011010010110100001101001011010010110100001100010100110010110,"Dark blue background with small orange-brown circular shapes, a centered black-and-white photo of a man. Artist album name as text",1,,f,t,2026-06-30 23:09:33.275,2026-07-12 23:36:28.959,
4fb30f03-8c7a-4ed2-a9f0-f3151fc29996,Lifeguard,Crowd Can Talk / Dress In Trenches,1100010000110001101110001010011010111010110001100110011010010001,"Bold ""MATADOR"" text arched over a wavy black banner. White background.",1,,f,t,2026-06-30 23:13:03.625,2026-07-12 23:36:28.959,
887df125-5335-4690-9f6b-59bd2dabcc47,Alice Phoebe Lou,Glow,0001011100011111001011000001100000011110000111100101100110000010,Grayscale image of a curled human figure in fetal position against dark background.,1,,f,t,2026-07-01 02:45:08.365,2026-07-12 23:36:28.959,
6365a7df-159a-45b2-8615-59719423f1be,Thumbscrew,Multicolored Midnight,1001100100001111000001110001100101110000011000001101100001101101,"Dark blue textured background features bold red ""THUMBSCREW"" text above smaller white handwritten ""MULTICOLORED MIDNIGHT""",1,,f,t,2026-07-01 02:53:07.036,2026-07-12 23:36:28.959,
31730932-d2cf-46be-afb0-dc24ad5b31f1,Robyn Hitchcock,Shufflemania!,0011001101001101010111011001010110100100101001010001000111100001,"Beach under blue sky with two gray cats, person with arms outstretched, two double-decker trams, and hooded child. Red border",1,,f,t,2026-07-01 03:14:06.434,2026-07-12 23:36:28.959,
f0dfc76b-f16f-41b1-98b6-d235f3dc8241,The Gaslamp Killer and The Heliocentrics,Legna,1110011001100110001010100010000000110000001010000110100010000110,A person in a colorful horned mask and patchwork costume walks down a street behind which a crowd throws objects at them.,0,"[""unclear visual focus""]",f,t,2026-06-30 23:21:10.216,2026-07-12 11:46:47.79,
a4465b1a-5ae2-45fc-a442-6137178b01c9,Damon Locks and Rob Mazurek,New Future City Radio,0101010110010111011011100100111010000110011001100110010101011000,"Black-and-white cover with a grungy cat head drawing, intersecting and swirling lines, and scattered circles.",1,,f,t,2026-06-30 23:16:04.938,2026-07-12 23:36:28.959,
e3dfcd0d-13d1-4292-b9e0-a8f593cb0e73,Kaitlyn Aurelia Smith,Let's Turn It Into Sound,1111111111101001111011001110111011101100110100011100011011100100,Figure with glowing cyan patterns on a blue-toned body and a flame-like headpiece stands between two green platforms.,1,,f,t,2026-07-01 03:52:21.586,2026-07-12 23:36:28.959,
9c8c78ab-060d-4a08-baf8-47425daeec1b,Alvin Curran,Drumming Up Trouble,0110101001000101001101110111101001000111010101101010110110101101,"Dense collage of polaroid-style photographs showing a person holding red telephone receivers, arranged closely together.",1,,f,t,2026-07-01 04:01:54.272,2026-07-12 23:36:28.959,
2102f07b-d898-453b-8e7c-b626d20fbe3c,Circuit Des Yeux,Live From Chicago,0011101001001100101110001011110010101100011011000111010011010100,A person with long brown hair holds a lit candle against light blue distilled background featuring pink roses and green stems.,1,,f,t,2026-07-01 04:09:57.227,2026-07-12 23:36:28.959,
85160f6d-1349-4213-bf45-1cf85f04a2b1,Various,Nomark Selects Vol 1,0100000101001000010000010100000000001110010010010100100001000010,"Black background with centered light gray text reading ""NOMARK SELECTS V.1"" in a clean sans-serif font; minimalist design.",1,,f,t,2026-06-30 23:20:41.217,2026-07-07 15:45:11.613,
b25cd52c-faec-4929-ba49-167162e7e301,Midwife & Vyva Melinkolya,Orbweaving,0001000011001110010001110000111011000110100001101000111101100011,A six-panel wooden door centered against a black backdrop with radiating white grid lines forming a tunnel-like web pattern.,1,,f,t,2026-06-30 23:30:32.897,2026-07-11 20:44:48.328,
d3ee5171-7a0b-4fdb-aec3-45dcec68a911,David Lord,Forest Standards Vol. 3,0110111000101110011111110111111100111111100111110011011100111011,Dense forest scene with a rocky stream flowing; a small figure stands on a grassy hillside surrounded by tall trees.,1,,f,t,2026-06-30 23:35:55.14,2026-07-12 23:36:28.959,
09e9d86b-f6d5-495c-89db-628dff3f1f40,Saloli,Canyon,0011110010001100100001101001001010010011110100111100111011011100,Close-up of a painted black bear with vibrant blue fur and yellow-orange snout.,1,,f,t,2026-06-30 23:27:38.077,2026-07-12 23:36:28.959,
4483f304-fdfc-41e6-ae8f-388a94ef53d4,Jazzanova,Strata Records - The Sound Of Detroit - Reimagined By Jazzanova,0001001100011101010010110100101101001011011011010111001101100101,"Black-and-white hand-drawn illustration of five musicians playing instruments. One is playing drums, one is playing a saxophone.",1,,f,t,2026-07-01 04:50:54.879,2026-07-12 23:36:28.959,
cc9646bd-dc39-424f-a835-f22caf1824f0,Various Artists,Through the Soil II,1011011001101110010011101100111000011110100011101110011000100111,"Hand holding a red tomato against blurred green foliage; white handwritten text ""THROUGH THE SOIL II"" appears above the tomato.",1,,f,t,2026-07-01 04:57:05.825,2026-07-12 23:36:28.959,
cf5fe5eb-c03f-4a79-a8bc-588336bc9a51,George FitzGerald,Not As I EP,1100011110000111101101110011011111110111111100111011001110111011,Sand dune with warm orange and brown textured surface with a sharp black geometric shadow line against a pale blue sky gradient,1,,f,t,2026-06-30 23:40:57.316,2026-07-12 23:36:28.959,
f3d76437-693c-484c-8b19-11a8f0d8e0ac,Asher Gamedze,Turbulence & Pulse,0101000101100001001000001000110001101000111001100010001101100000,"Black and white hand-drawn collage like a map, with dense abstract lines, geometric shapes, scattered handwritten text.",0,"[""complex image with mixed media"", ""highly abstract artwork"", ""unclear visual focus""]",f,t,2026-06-30 23:57:09.019,2026-07-11 22:02:55.94,
6c382b7a-a792-482c-9bd7-3f4e4482770e,Jay-Jay Johanson,Fetish,1110001100110110000011100100011001010110011101100010110100111101,"Black-and-white with a central Polaroid-style photo of an old man in dark clothing, roses and stacked papers around photo.",0,"[""unclear visual focus""]",f,t,2026-06-30 23:53:13.151,2026-07-11 22:53:03.358,
631c4408-15e4-4cc0-b523-52139ee9a511,Matt Espy,Hawksworth,0011011001100110101001111100110001000110110010001001100100111101,"Abstract art with pink back overlaid by dense dark green scribbled strokes and two birds, bellow colorful flowers.",0,"[""highly abstract artwork"", ""unclear visual focus""]",f,t,2026-06-30 23:55:08.72,2026-07-11 23:43:25.964,
70eba035-a94e-4d2e-a8df-c59ca12e2b60,Alabaster DePlume,"Salty Road Dogs Victory Anthem 7""",0000110110101010111001101100010011001011100010011011001000001011,Four stylized figures in a row on white background; graphic design style with bold blue base and yellow-white facial features.,1,,f,t,2026-06-30 23:49:41.112,2026-07-12 23:36:28.959,
1b392d89-be3a-4fc2-8299-bfbed1e4bceb,The Mon,Eye,1001001011011001011000010101000001011000111100001110100011100001,Close-up digital illustration of a human eye on a dark background with blue-and-purple patterned iris and a black pupil.,1,,f,t,2026-06-30 23:48:20.037,2026-07-12 23:36:28.959,
e18dd35e-d941-41dc-b1b9-cbe7fb792ddb,Martin Courtney,Magic Sign,1100000100010011001110010110100101100001100101100001011100001111,"""MAGIC SIGN"" top-left and ""MARTIN COURTNEY"" top-right; central monochrome photo of a figure walking, and paint splatters around it",1,,f,t,2026-07-01 05:26:19.869,2026-07-12 23:36:28.959,
5a79103f-4a4b-4756-8cd0-be263f0e13b7,Issei Herr,Distant Intervals,0011011000111111000111110010110000001110100100101000001000000010,Two tiny white figures walking along a shoreline between coral-pink water and brown sand with a pink sky,1,,f,t,2026-07-01 00:07:12.283,2026-07-12 23:36:28.959,
5473514b-0966-49ae-acc1-a4e95d5ac03d,Gallus Mag,Gamllagus,0111101101111011010010010110101100010111010010110010000100001001,"Text  'GALLUS MAG' in large, crumpled-paper-textured letters on a sunset sky with black silhouettes of people in the horizon.",1,,f,t,2026-07-01 00:03:37.895,2026-07-12 23:36:28.959,
09d7a770-45d2-4b7a-9dbe-504238086e47,Panchiko,Failed at Math(s),1100110010001100100011001100110111001101100001110011000100101010,"Monochrome figure with digitally distorted facial features, showing pixelated blocks and artifacts across the face and neck.",0,"[""ambiguous main visual element""]",f,t,2026-07-01 00:02:55.718,2026-07-08 14:57:15.688,Obscure subject of image.
05b81a25-1a55-4949-b21c-1d657892caf6,DJ Danifox,Ansiedade,1001011011001100111010001001010011000100101001000110100101100000,"Abstract hand-drawn brushstroke designs in black and red on a white background resembling a face with an upturned nose, red lips.",0,"[""ambiguous main visual element"", ""highly abstract artwork""]",f,t,2026-07-01 00:10:25.892,2026-07-12 23:21:26.148,
